,날짜,제목,요약
1464,2017.11.19.,"우리나라 수출, 10대 수출국 중 증가율 1위","그러나 미국과 유럽 등 주요국의 통화 긴축 기조와 보호무역주의 확산, 중동 정세로 인한 국제유가 불안 등으로 향후 수출 불확실성이 고조될 것으로 예상했습니다."
1465,2017.11.19.,"휘발유 16주 연속 오름세...리터당 1,520원","국제유가 상승세는 둔화했지만, 국내 기름값은 꾸준히 오르고 있습니다. 한국석유공사 유가 정보 서비스 오피넷을 보면, 이달 셋째 주 주유소 휘발유 판매가격은 전주보다 8.3원 오른 리터당 1천520.3원을 기록해..."
1466,2017.11.22.,"미국증시, 3대 지수 동시 사상최고 마감",국제유가는 석유수출국기구(OPEC)의 오는 30일 회동에서 감산논의가 진행될 것이라는 기대감에 강세를 보였다. 이날 뉴욕상업거래소(NYMEX)에서 내년 1월 인도분 서부텍사스산 원유(WTI)는 전날보다 배럴당 0....
1467,2017.11.22.,[Who Is ?] 박대영 삼성중공업 사장,하지만 한때 배럴당 100달러를 넘나들던 국제유가가 40달러대로 떨어지며 저유가시대에 접어들자 삼성중공업은 해양시추설비를 인도하는 데 애를 먹게 됐다. 삼성중공업은 2015년 10월 미국 퍼시픽드릴링으로부터...
1468,2017.11.27.,"산업연구원, 내년도 경제성장률 3%…'상고하저' 흐름","국제유가는 세계경기 회복에 따른 원유 수요 증대와 석유수출국기구(OPEC) 산유국들의 감산 연장 등이 예상되나, 미국 셰일가스 업체들의 증산 우려 등으로 연평균 50달러대 후반의 제한적 상승이 전망된다.  "
1469,2017.11.17.,"OPEC 감산 연장에 러시아 석유업계 난감…""우리만 손해""",업계 관계자들은 러시아 유전들이 국제유가가 배럴당 20달러를 웃도는 한 이익을 낼 수 있다고 말한다. 그러면서 사석에서는 감산합의가 사실상 생산 단가가 높은 산유국들과 석유회사들을 돕는 셈이라고 주장한다....
1470,2017.11.17.,"OPEC 감산 연장에 러시아 석유업계 난감…""우리만 손해""",업계 관계자들은 러시아 유전들이 국제유가가 배럴당 20달러를 웃도는 한 이익을 낼 수 있다고 말한다. 그러면서 사석에서는 감산합의가 사실상 생산 단가가 높은 산유국들과 석유회사들을 돕는 셈이라고 주장한다....
1471,2017.11.18.,휘발유 값 넉달 연속 상승…전주比 8.1원↑ 1520.3원,"한국석유공사 관계자는 ""원유 선물시장 매수세 완화, 미 원유 생산 역대 최고치 기록, 국제에너지기구(IEA)의 세계수요 증가 전망치 하향 조정 등으로 국제유가는 소폭 하락했지만, 기존 상승분이 반영됨에..."
1472,2017.12.01.,"한국, 내년 반도체, 일반기계, 석유화학, 자동차, 디스플레이 수출↑",국제유가는 배럴당 평균 50달러 중반을 유지하면서 수출입 단가 상승을 견인할 것이라는 게 경제전문가들의 시각이다. 그러나 한·미 FTA 재협상 등 보호무역주의 기조가 지속될 우려도 배제할 수 없다고 했다....
1473,2017.11.29.,"현대미포조선, LPG운반선 발주 증가로 내년 수주 확보 기회",국제유가가 오르면서 미국에서 셰일가스 생산량이 늘어나고 있다. LPG는 석유를 정제하고 천연가스를 액화하는 과정에서 생기는 부산물인 만큼 셰일가스 생산량이 늘수록 LPG의 생산량도 증가한다. 미국 셰일가스가...
1474,2017.11.18.,"수출 늘고, 증시 호황인데…지갑 열지않는 소비자들","지난해 국정농단 사태, 국제유가 급락 등 여파로 2000선 밑으로 조정을 받은 이후 1년 만에 무서운 기세로 치솟았다. 하지만 이 같은 경제 지표가 내수 소비로는 이어지지 않고 있다. 다양한 대규모 할인행사와 풍성한..."
1475,2017.11.20.,[그래픽] 10월 생산자물가 4개월째↑,농산물값이 사상 최대폭 폭락했지만 국제유가 상승 영향으로 10월 생산자물가가 4개월째 오름세를 이어갔다. jin34@yna.co.kr ▶기사제보 및 문의(클릭!)
1476,2017.12.04.,"NH투자증권 “현대일렉트릭, 내년 전력기기 시장 개선 본격화…목표가↑”",그는 이어 “국제유가 상향 안정화로 중동을 비롯한 산유국에서의 수요개선과 경기회복에 따른 아시아 국가들의 전력투자 확대가 예상된다”라며 “아시아지역 전력인프라투자는 2030년까지 연평균 9821억달러를...
1477,2017.12.01.,경남지역 휘발유 가격 10일째 올해 최고가 경신,"국제 유가가 강세를 보이는 가운데 도내 기름 값도 당분간 상승세를 이어갈 전망이다. 오피넷은 ""사우디아라비아가 감산 기간 재연장이 필요하다고 표명했고, 미국 주요지역에서 송유관 누유 사고가..."
1478,2017.11.20.,생산자물가 넉 달 연속↑…배추 등 농산물은 폭락,농산물값이 폭락했지만 국제유가 상승 영향으로 지난달 생산자물가가 2년 10개월 만에 가장 높은 수준으로 올랐다. 20일 한국은행에 따르면 10월 생산자물가지수는 103.01(2010=100)로 전월보다 0.01 상승했다....
1479,2017.11.16.,"합법적으로 집권해 ‘혁명’을 추구한 정권들, 그 끝은?","유일한 소득원이던 국제유가가 떨어지면서 퍼주기식 복지 시스템도 더 이상 작동하지 못하게 됐다. 작년 한 해 동안 유아 사망률은 30%, 산모 사망률은 65% 증가했다. 여성들은 먹을 것을 구하기 위해 머리카락을 잘라..."
1480,2017.11.16.,"합법적으로 집권해 ‘혁명’을 추구한 정권들, 그 끝은?","유일한 소득원이던 국제유가가 떨어지면서 퍼주기식 복지 시스템도 더 이상 작동하지 못하게 됐다. 작년 한 해 동안 유아 사망률은 30%, 산모 사망률은 65% 증가했다. 여성들은 먹을 것을 구하기 위해 머리카락을 잘라..."
1481,2017.11.27.,휘발유 17주 연속 상승 1천526.8원 대구 1512.94원 전국평균보다 낮아,"이 같은 국내 유가 상승세는 국제유가가 지속적으로 상승함에 따라 당분간 이어질 것으로 전망된다. 오피넷 관계자는 “사우디의 감산 기간 재연장 필요성 표명, 미국 주요 지역 송유관 누유 사고 등으로..."
1482,2017.11.21.,"움츠린 화학주, 언제쯤 어깨 펼까","국제유가 상승·공급과잉 우려 롯데케미칼·대한유화 등 주요 화학주 한달 이상 조정 실적 좋은 중소형주 주목 롯데정밀화학, 4분기 실적개선 기대 태광산업, TPA 가격 강세 수혜 주요 종목 PER 작년보다 낮아져..."
1483,2017.12.01.,"증시]코스피, 금리인상 先 반영에도 美 IT투자 축소로 '급락'","매도한 반면, 외국인(441억원)과 개인(558억원)은 매수했다. 한편, 이날 원화는 1088.2원으로 11.4원 올랐고, 국제유가는 원유재고 감소에도 불구하고 OPEC회의 불확실성으로 WTI기준 57.3$로 전일대비 1.2%하락했다."
1484,2017.11.16.,12월 국제선 유류할증료 '3단계'…4800~3만4800원 부과,"2016.6.19/뉴스1 © News1 최현규 기자 석달 연속 상승세…국내선 유류할증료는 3300원 국제유가 상승세를 타고 12월 국제선 유류할증료가 석달 연속 상승, 3단계 요율이 적용된다. 거리에 비례해 4800..."
1485,2017.11.12.,국내 휘발윳 값 15주 연속 상승,= 국제유가 상승으로 국내 휘발윳 값이 15주 연속 상승했다. 12일 오전 서울 중구 주유소에서 시민이 '휘발유 2089'이라고 적힌 가격안내판 앞을 지나고 있다. 2017.11.12. scchoo@newsis.com [사진 영상...
1486,2017.11.26.,"이라크, 국경지대 유전 9곳 개발···“해외 입찰 개시”",국제 유가의 변동성이 커진 만큼 계약 조건은 이전과 달라질 것으로 보인다. 석유부는 “유가가 내려간 만큼 새로 입찰하는 유전·가스전은 2003년 이전 고유가 시절 맺었던 서비스 계약과 다른 조건을 제시하겠다”고...
1487,2017.11.28.,"뉴욕증시, 아마존 주도로 다우·S&P 사상 최고 출발","국제유가는 30일 석유수출국기구(OPEC) 회동을 앞두고 내렸다. 1월물 서부텍사스원유(WTI) 가격은 전 거래일보다 0.36% 하락한 57.90달러에, 브렌트유는 0.66% 내린 63.42달러에 움직였다. 시카고상품거래소(CME) 페드워치에..."
1488,2017.11.16.,"[마감시황]코스피, 엿새만에 상승…코스닥 780선 돌파",간밤 미국 증시가 트럼프 행정부의 법인세 인하가 순조롭지 않을 것이라는 전망과 국제유가 하락세 때문에 하락 마감한 영향이었다. 하지만 오전 10시20분께를 기점으로 외국인의 매수세가 급격히...
1489,2017.11.18.,"뉴욕증시, 세제개혁안 불확실성에 하락 마감",국제유가는 석유수출기구(OPEC) 감산합의 기대감에 반등했다. 이날 뉴욕상업거레소에서 12월분 서부텍사스산 원유(WTI)는 전일과 비교해 1.41달러 오른 56.55달러에 거래를 마쳤다. 런던선물거래소에서 1월분...
1490,2017.11.22.,"뉴욕증시, 기술주 주도 상승…3대 지수 사상 최고",국제 유가는 OPEC 감산 논의 기대에 강세를 보였습니다. 이날 뉴욕상업거래소(NYMEX)에서 1월 인도분 서부텍사스산 원유(WTI)는 전 거래일보다 배럴당 0.41달러(0.7%) 오른 56.83달러에 거래를 마쳤습니다....
1491,2017.11.19.,한국 올해 수출 증가율 18.5%… 10대 수출국 중 1위,"산업부는 “미국.유럽 등 주요국 통화긴축 기조와 보호무역주의 확산, 중동 정세로 인한 국제유가 불안 등으로 향후 수출 불확실성이 고조될 것”이라고 예상했다. 단기적으로는 원ㆍ달러 환율이 1,090원대 내려..."
1492,2017.11.28.,중국 ‘고속철 굴기’ 뜨거운 질주,"또한 베네수엘땟 총연장 468km의 고속철 사업을 수주했지만, 국제유가 폭락으로 재정 악화에 직면한 베네수엘라 정부가 사업 추진을 미루고 있다. 이처럼 일부 어려움에 직면하고 있지만 중국 정부는 앞으로 더욱..."
1493,2017.11.29.,[포럼] 휘발유 값 급등의 불편한 진실,"국제유가가 배럴당 60달러를 돌파하고 있다지만, 휘발유 값은 급등에 급등을 거치면서, 전국 평균 ℓ당 1520원을 넘어서고 있다. 비싼 지역에선 ℓ당 2000원을 넘는 주유소도 있다. 기름 값이 오르면 물류비용의 증가로..."
1494,2017.12.06.,[국제유가]원유 재고 등 美 에너지정보청 발표 앞두고 WTI 0.26%↑,[국제유가] 원유 재고 등 美 에너지정보청 발표 앞두고 WTI 0.26%↑ 국제유가가 원유 재고량 등 미국 에너지정보청(EIA)의 발표를 앞두고 현지 원유 재고가 감소했을 것이라는 소식 등으로 상승했다. 6일...
1495,2017.11.25.,“차 몰기 겁나네”…기름값 5개월째 상승세,[헤럴드경제] 국제유가 상승으로 국내 기름값도 치솟고 있다. 4~5개월째 상승세다. 25일 한국석유공사 유가 정보 서비스 오피넷에 따르면 11월 넷째 주 주유소 휘발유 판매가격은 전주보다 6.5원 오른 ℓ(리터)당...
1496,2017.11.30.,美 에너지 순수출국으로 대전환,"국제유가(북해산 브렌트유)가 2년만에 배럴당 65달러 가까이 회복했지만, 피크 시에 비하면 아직 절반 정도의 수준에 머무르고 있다. IEA는 기술적으로 채굴 가능한 셰일오일의 추정을 1050억배럴로..."
1497,2017.11.11.,휘발유 ℓ당 1천512원으로 15주 연속 상승,국제유가 상승으로 국내 기름값이 15주 연속 올랐다. 한국석유공사 유가 정보 서비스 오피넷에 따르면 11월 둘째 주 주유소 휘발유 판매가격은 전주보다 4.1원 오른 리터당 1천512.1원을 기록해 15주 연속 상승세를...
1498,2017.11.25.,주유소 휘발유값 17주 연속 상승 'ℓ당 1천526.8원',"한국석유공사는 ""사우디아라비아의 감산 기간 재연장 필요성 표명과 미국 주요 지역 송유관 누유 사고 등으로 국제유가가 상승함에 따라 국내유가는 당분간 상승세를 이어갈 것""이라고 전망했다."
1499,2017.11.29.,"[글로벌 시황] 뉴욕증시, 3대지수 사상최고치 마감…파월 발언 열광","강세 - 국제유가, 정례회의 앞두고 이틀째 하락 ※ 생방송 '굿모닝 마켓워치'는 매일 오전 6시 30분에 방송되며, 세계 금융시장의 빅 이슈를 한눈에 정리하고, 국내 시장이 시작하기 전 글로벌 시장 분석을 통해..."
1500,2017.11.29.,"[글로벌 시황] 뉴욕증시, 3대지수 사상최고치 마감…파월 발언 열광","강세 - 국제유가, 정례회의 앞두고 이틀째 하락 ※ 생방송 '굿모닝 마켓워치'는 매일 오전 6시 30분에 방송되며, 세계 금융시장의 빅 이슈를 한눈에 정리하고, 국내 시장이 시작하기 전 글로벌 시장 분석을 통해..."
1501,2017.11.28.,"코스피, 강보합 출발...전날 낙폭과대에 따른 '반발매수세'",다만 서 연구원은 “국제유가가 석유수출국기구(OPEC) 정례회담을 앞두고 변동성이 커지는 점은 부담”이라며 “더불어 중국 증시의 하락세가 지속되며 국내 증시의 발목을 잡을 수 있어 유의해야 한다”고...
1502,2017.11.29.,[뉴스의 맥] 글로벌 분업 다시 활기… 한·중·일간 교역 불붙었다,하지만 국제 유가가 회복되고 글로벌 수송이 안정화하면서 다시 글로벌 가치사슬은 작동하기 시작했다. 미국은 한·중·일 협력 주목 미국은 무엇보다 한·중·일 간 교역량이 증가한 데 주목한다. 미국 CNBC 방송은 27일...
1503,2017.11.15.,"피치, 베네수엘라 신용등급 '제한적 디폴트'로 강등",한편 베네수엘라는 2014년 국제유가 급락 후 경제위기가 심화된 데다 정치적 긴장이 고조되며 외채를 갚지 못하는 상황에 이르렀다. 베네수엘라 총부채 약 1500억 달러 중 외채가 600억 달러 이상으로 추산되나...
