,날짜,제목,요약
1335,2018.08.02.,[미국증시] 애플 약진에도 무역부담…다우·S&P ↓나스닥↑,"체사피크 에너지는 2분기 실적 부진과 국제유가 하락이 겹치며 5.7% 급락하는 등 에너지주도 부진했다. 업종별로는 기술주가 0.97% 오르며 선방했다. 금융부는 보합세를 보였다. 에너지주는 1.33% 하락했고, 산업주도 1...."
1336,2018.08.07.,"[글로벌 시황] 美증시, 무역전쟁 우려 덮은 기업실적…일제히 상승","상품시장, 국제유가, 사우디 감산·이란 제재 소식에 상승 - 유럽증시, 무역전쟁 추이 지켜보며 '관망'… 런던 0.06%↑ - 아시아 증시, 글로벌 무역전쟁 우려로 中·日 일제히 하락 - 국내증시, 中따라 막판 하락 전환..."
1337,2018.08.06.,"뉴욕증시, 무역 긴장 지속 약보합 출발","국제유가는 상승했다. 9월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 0.74% 상승한 69.00달러에, 브렌트유는 0.46% 상승한 73.55달러에 움직였다. 시카고상품거래소(CME) 페드워치에 따르면 연방기금(FF) 금리선물..."
1338,2018.08.01.,물가 상승 1%대라지만 농산물·석유류 가격 급등…민간소비 '발목',역대 최악의 폭염이 계속되면서 제철 채소ㆍ과일류 가격이 치솟고 있고 국제유가도 내릴 기미를 보이지 않고 있어 하반기 가계부담이 더욱 가중될 것으로 전망된다. 1일 한국농수산식품유통공사(aT)에 따르면 지난달...
1339,2018.08.01.,"국제유가, 미국과 이란 대화 가능성에 2% 하락",국제유가는 31일(현지시간) 이란 관련 우려가 줄어든 반면 초과 공급에 대한 부담이 커지면서 하락했다. 사진=뉴시스 [이코노믹리뷰=장영성 기자] 국제유가는 31일(현지시각) 미국과 이란 간 대화 가능성이 커지고...
1340,2018.08.06.,[이데일리ON] 퀸스탁 구미영의 투자전략,국제유가는 미중 무역분쟁 지속에 따른 위험자산 선호심리 위축으로 하락 마감하였다. 3일 코스피지수는 전일대비 상승 마감하였다. 미국 증시에서 애플의 실적 호조가 대형 기술주 상승을 견인하면서 우리 증시도...
1341,2018.08.01.,7월 소비자물가 1.5%↑..'농산물·석유·외식비' 상승,"국제유가 상승으로 경유값이 대폭 상승하면서 석유류는 작년 7월보다 12.5% 상승하면서 전체물가를 0.54% 높였다. 경유 14.6%로 작년 3월(18.6%)이후 16개월 만에 높은 상승세를 보였고,휘발유 11.8%, 자동차용LPG 10.7..."
1342,2018.08.06.,누진제 완화 현실화…'적자'부담에 진퇴양난 한전,"액화천연가스(LNG) 발전의 원료인 LNG 가격에 영향을 주는 국제유가는 꾸준히 상승하고 있으며, 석탄화력발전의 원료인 유연탄 가격도 작년 1분기 대비 톤당 20달러가 높아졌다.   여기에 발전 원가가 상대적으로 낮은..."
1343,2018.07.28.,"주유소 휘발유·경유 값, 4주째 상승곡선…또 연중 최고치","석유공사는 ""국제유가는 미국의 재고 감소와 사우디아라비아 원유 수송로 차단 등의 요인으로 상승했다""면서 ""국내 제품가격은 한 주 전의 국제유가 하락분과 이번 주의 상승분이 반영돼 보합세를 보일 것으로..."
1344,2018.08.06.,"[클릭 e종목]""지역난방공사, LNG·연료가 대비 전기판매가·열요금 안올라…목...",황 연구원에 따르면 국제유가가 전년 동기 대비 30% 올라 집단에너지 LNG단가도 같은 기간 8.5% 올랐다. 또 동탄2 발전소 신규 도입으로 감가상각비가 17% 증가해 비용 부담이 이어졌다. 반면 도시가스 요금과 열...
1345,2018.07.31.,8월 종합 BMSI 96.9로 전월보다 채권시장 심리 보합,"금투협 관계자는 ""고용률 감소의 영향으로 소비자심리가 낮은 수준에 머물러 있고, 국제유가 상승 미반영분이 순차적으로 반영됨에 따라 8월 물가 상승 응답자 비율이 증가한 것으로 나타났다""고 설명했다...."
1346,2018.08.07.,"LCC업계, 2Q 시즌 '먹구름'…3분기 턴어라운드 전략은","이는 시장 컨센서스(추정치) 178억원에 미치지 못하는 수준으로, 국제유가 등 원가상승 요인이 반영된 결과로 풀이된다. 제주항공 측은 ""전년 대비 유류비 상승 및 상대적으로 줄어든 공휴일수 등 외부요인의 영향..."
1347,2018.07.28.,"""주유소 가기 무섭네"" 서울 휘발유 가격 1,700원대 근접해",석유공사는 “국제유가는 미국의 재고 감소와 사우디아라비아 원유 수송로 차단 등의 요인으로 상승했다”며 “국내 제품가격은 한 주 전의 국제유가 하락분과 이번 주의 상승분이 반영돼 보합세를 보일...
1348,2018.08.01.,‘폭염·휴가철’ 소비자 체감물가 ‘껑충’,"특히 국제유가 상승 여파로 휘발유와 경유의 가격이 연중 최대치로 치솟았다. 지난달 석유류 물가는 전년 동월대비 무려 13.3% 상승해, 전체물가를 0.67%p 끌어올렸다. 이 여파로 교통비 물가가 5.3% 올랐으며, 휘발유..."
1349,2018.07.31.,8월 경기 ‘부진’ 전망,한경연은 최저임금 인상 논란과 국제유가 상승 등 기업의 비용부담 증가도 기업심리 위축에 영향을 주었을 것으로 분석했다. 7월 실적치는 89.7을 기록하며 올 2월 이후 처음으로 80대를 기록했다. 7월 실적은...
1350,2018.07.25.,"삼성물산, 2분기 영업익 3781억 사상최대",현대중공업지주는 국제 유가와 가동률 상승에 따른 정유 부문 매출 증가에 힘입어 호실적을 기록했다. 2분기 현대중공업지주 영업이익은 전년 동기보다 60.8% 증가한 3413억원을 기록했다. 같은 기간 매출액은 65.9...
1351,2018.08.01.,"[뉴스터치] 불법 촬영물 4,584건 즉시 삭제 外","원인은 국제유가가 요동치고 있기 때문인데요. 최근 미국 트럼프 대통령이 이란산 원유 수입을 중단하지 않은 국가에 제재를 가하겠다고 경고한 것도 영향을 끼친 것으로 보입니다. ◀ 앵 커 ▶ 근데, 이런 와중에 국내..."
1352,2018.08.07.,"""한국 찾는 외국인 늘었다""...상반기 항공사 외국인 여객수입 6년 만에 증가",국제유가(두바이유 기준)가 배럴당 40~50달러이던 지난해 5~9월 국제선 유류할증료는 0원이었다. 올해 들어 국제유가가 배럴당 60~70달러를 넘어서면서 유류할증료가 증가했다.    현재 추세대로라면 항공운송...
1353,2018.08.01.,"키움증권, 연 10%대 DLS·ELS 출시","국제유가를 기초자산으로 포함해, 기초자산이 주가지수로만 구성된 동일구조의 상품보다 높은 수익률을 추구하는 것이 특징이며, 3년 만기에 6개월 단위로 조기상환 기회가 있다. '키움증권 제842회..."
1354,2018.08.07.,"중국 상하이 원유선물 가격, 사상 최고치 돌파","/사진=신화통신, 뉴시스 국제유가 상승 영향...위안화 가치 하락도 상승 부추겨 [초이스경제 진매화 기자] 상하이 원유선물 가격이 사상 최고치를 돌파했다. 7일 중신경위(中新经纬)는 상하이 원유선물(SC1809) 주계약이..."
1355,2018.07.31.,"금통위, 8개월만에 소수의견...'금리 인상해야'","물가와 관련해서도 최근 소비자물가 상승률은 국제유가 상승에도 불구하고 1%대 중반에 머물러 있으며, 근원물가 상승률은 이를 지속적으로 하회하고 있다고 했다. 그러면서 하반기 물가상승률 2% 달성 전망에 대해서도..."
1356,2018.08.04.,국내 기름값 또 연중 최고치… 서울 1700원 목전,지난 6월 셋째주와 넷째주 소폭 하락하면서 안정세를 찾는 듯 했으나 국제유가 상승 영향에서 벗어나지 못하며 5주 연속 상승곡선을 그렸다.   같은기간 경유는 1.6원 오른 1414.9원에 거래됐다.   상표별로 평균...
1357,2018.07.24.,"정유업계, 상반기 석유제품 수출 사상 최대…3.5%↑",수출액 증가율이 높은 것은 국제유가 상승에 힘입어 석유제품 수출단가도 배럴당 79.2달러로 28.2% 상승했기 때문이다. 특히 원유 도입 단가와 제품 수출단가의 차이인 수출 마진이 배럴당 11.2달러로 지난해...
1358,2018.08.05.,"석유화학, 2분기 '선방'했지만···문제는 하반기",미국과 중국의 무역분쟁으로 화학제품의 수요 감소가 우려되는 데다가 국제유가 급등에 따른 원료비 인상분도 반영해야 한다. 아울러 LG화학과 롯데케미칼은 올 하반기 정기보수를 앞두고 있어 일시적인 매출 감소가...
1359,2018.08.04.,폭염 속 전기료 부담 큰데 기름값까지 걱정,"<민종기 / 서울시 마포구> ""에어컨 많이 틀면 아무래도 기름값이 비싼데 기름소모가 많으니깐 KTX를 이용하면 시간도 절약되고 비용도 절감될 것 같아서…"" 국제 유가 상승으로 국내 석유 관련 제품 가격도 강보합세가..."
1360,2018.08.06.,"SKC ""인더스트리소재 3Q도 흑자 전망…MLCC 이형필름 중요""","6일 여의도 SK증권빌딩에서 개최된 SKC 2분기 실적발표 설명회에서 이용선 인더스트리소재 사업부문장은 ""국제유가가 폭등하면서 원료가격이 강세인 반면 디스플레이, 모바일 등 전방산업이 어려워 수요 부진..."
1361,2018.07.31.,‘내수침체·수출둔화’ BSI 18개월 만에 ‘최저’,한경연은 최저임금 인상 논란과 국제유가상승 등 기업의 비용 부담 증가도 기업심리 위축에 영향을 줬을 것으로 분석했다. 7월 실적치는 89.7을 기록하며 올 2월 이후 처음으로 80대를 기록했다. 7월 실적은 고용(101....
1362,2018.08.01.,기업 체감경기도 무너졌다,"한경연은 최저임금 인상 논란과 국제유가 상승 등 기업의 비용부담 증가도 기업심리 위축에 영향을 주었을 것으로 분석했다. 송원근 한경연 부원장은 ""올들어 100선을 넘으며 기대감을 나타냈던 기업경기 전망과..."
1363,2018.08.03.,상반기 경상수지 흑자 6년만에 최소…여행·운송수지 부진,"한은 관계자는 ""유가 상승 영향으로 경상수지 흑자 폭이 줄었다""며 ""국제유가는 지난해 상반기보다 배럴당 16달러 올랐는데, 일반적으로 유가가 10달러 오르면 연간 경상수지 흑자 규모는 80억 달러 줄어든다""고..."
1364,2018.07.28.,"주유소 휘발유·경유 가격, 4주째 상승…연중 최고치","석유공사는 ""국제유가는 미국의 재고 감소와 사우디아라비아 원유 수송로 차단 등의 요인으로 상승했다""면서 ""국내 제품가격은 한 주 전의 국제유가 하락분과 이번 주의 상승분이 반영돼 보합세를 보일 것으로..."
1365,2018.08.03.,투자자도 알아야 할 무역분쟁의 역사,"[그래프3] 사우디 아라비아 산유량과 국제유가 추이 자료: Bloomberg(※ 그래픽을 누르면 크게 볼 수 있습니다. ) 플라자 합의, 일본 운명을 바꾸다 일본은 미국 무역 패권을 위협했던 경쟁자다. 미일 무역 초반에는 일본..."
1366,2018.08.06.,"정부, 누진제 '한시적 완화' 가닥","또 다른 정부 관계자는 ""2년 전 시행한 누진제 한시적 완화 조치는 한국전력이 당시 수조원 이상의 흑자를 보는 상황에서 이뤄졌지만 지금은 2분기 연속 적자, 국제유가 상승 등 녹록지 않다""며 ""이를 감안해서..."
1367,2018.08.04.,"주유소 휘발유, 5주 연속 올라 '연중 최고치'…서울 1700원 '코앞'",미국 원유 재고 감소와 미국·이란 갈등 고조 등의 영향으로 국제유가 상승 김종호 기자 kona@ajunews.com 서울에 위치한 한 주유소. 이 사진은 기사 내용과 무관함. [사진=연합뉴스 제공] 국내 주유소 휘발유 가격이...
1368,2018.08.02.,"러, 감산 합의 이후 산유량 최대 규모",러시아가 OPEC의 감산에 동참한 이후 공급 과잉이었던 시장이 균형 잡히면서 국제 유가는 지난 3년래 최고치까지 반등했다. OPEC+로 불리는 주요 산유국들은 지난 6월 공급 차질과 가격 반등에 대한...
1369,2018.08.06.,"반도체·금융 ‘증가’, 조선·섬유·자동차 ‘감소’","글로벌 물동량 증가, 국제유가 상승, 선박 공급과잉의 점진적 해소, 국제 환경규제 시행 등으로 조선시황이 회복세를 보이고 있지만 일감 감소와 해양 플랜트 수주 감소로 지난해 하반기 조선 업종의 고용은 전년동기..."
1370,2018.08.06.,"반도체·금융 ‘증가’, 조선·섬유·자동차 ‘감소’","글로벌 물동량 증가, 국제유가 상승, 선박 공급과잉의 점진적 해소, 국제 환경규제 시행 등으로 조선시황이 회복세를 보이고 있지만 일감 감소와 해양 플랜트 수주 감소로 지난해 하반기 조선 업종의 고용은 전년동기..."
1371,2018.08.06.,"[위클리 Oil] 국내 석유제품 가격, 당분간 강보합세 전망","2원 내린 1천511.9원/ℓ로 최저가를 기록했다. 한국석유공사 관계자는 “국제 유가는 미국 쿠싱 지역 원유 재고 감소 등의 영향으로 상승했으며, 당분간 국내제품 가격도 강보합세를 보일 것”으로 전망했다."
1372,2018.08.01.,"폭염에 생활물가 들썩, 정부 선제대응",[내일신문] 채소값 전월비 3.7％↑물가차관회의 열고 대응논의 … 7월 소비자물가 1.5% 상승 폭염과 국제유가 상승에도 불구하고 소비자물가는 10개월째 전년 동월대비 1％대 상승세를 유지했다. 다만 채소값 등...
