,날짜,제목,요약
1180,2021.05.07.,"""내년까진 적자""…삼성중공업, 험난한 '흑자 길'",이 시장은 2000년대까지만 해도 호황이었지만 2014년 '아랍의 봄(반정부 시위운동)' 이후 국제유가가 뚝 떨어지면서 조선사들의 애물단지로 전락했다. 통상 드릴십은 국제유가가 배럴당 60달러 이상을 유지해야 이익이...
1181,2021.05.03.,"""기름값 80불 간다""…'적자' 에너지공기업들, 올해는 흑자?","[국제유가 상승속도, 예상보다 빨라…골드만삭스 ""여름엔 80달러""] 세계경제가 예상보다 빠른 속도로 코로나19(COVID-19)의 터널에서 벗어나면서 지난해 적자를 냈던 한국전력 발전자회사과 한국석유공사..."
1182,2021.04.30.,아마존 등 역대급 실적...S&P500 사상 최고치 [출근전 꼭 글로벌브리핑],[국제유가] ■ 원유 수요 낙관론에 사흘 연속 상승 뉴욕유가는 원유 수요에 대한 시장의 낙관론이 이어지며 3거래일 연속 강세를 보였다. 현지시간 29일 미국 뉴욕상업거래소에서 6월물 서부텍사스산원유(WTI)는 전...
1183,2021.05.04.,"이억원 차관 ""4월 소비자물가 2.3%…물가 안정 노력 지속""","그러면서 “주요 작물의 수확기 도래, 산란계 수 회복 등에 따른 농축산물 가격 안정 예상, 전문기관의 국제유가 안정적 전망, 3분기부터는 기저효과가 완화되는 점 등을 감안할 때 연간 기준으로 물가안정목표인 2%를..."
1184,2021.05.04.,"요동치는 소비자물가, 안정목표 '2%' 선 넘었다",작황 부진과 조류 인플루엔자(AI) 여파로 농축산물 가격이 크게 상승한 가운데 국제유가가 오르면서 공업제품 물가도 꿈틀거렸다. 4일 통계청이 발표한 '4월 소비자물가 동향'에 따르면 이달 소비자물가지수는 107....
1185,2021.05.05.,2% 넘은 울산 소비자물가… 인플레 우려↑,"이후 농산물 가격 상승, 국제유가 오름세가 겹치며 올해 2월(1.0%), 3월(1.5%), 지난달(2.3%)까지 상승폭이 점점 커졌다. 소비자물가 상승률이 2%를 웃돈 데는 농축수산물 가격의 지속적인 오름세와 유가 상승, 수요 증가에..."
1186,2021.05.03.,"뉴욕증시, 제조업 지표 발표 속에 상승 출발","국제유가도 상승 중이다. 6월물 서부텍사스산원유(WTI) 가격은 전장보다 0.35달러(0.55%) 오른 배럴당 63.93달러에, 브렌트유 가격은 전장보다 0.19달러(0.28%) 상승한 배럴당 66.95달러에 거래됐다. ysyoon@yna.co.kr..."
1187,2021.04.23.,"한국조선해양, 1천530억원에 대형 원유운반선 2척 수주","4%씩 증가해 올해 19억1천500만t, 내년 19억9천200만t으로 늘 것으로 전망된다. 한국조선해양 관계자는 ""국제 유가 상승, 물동량 증가 등 시황 회복이 본격화되며 다양한 선종에 걸쳐 문의가 이어지고 있다""고 밝혔다."
1188,2021.05.04.,"원자재 수요확대 ""장기적"" vs ""한시적""","▶ 1면에서 이어짐 골드만삭스는 지난주 ""올해 하반기 국제유가가 배럴당 80달러에 다다를 것으로 예상한다""며 ""백신 보급이 가속화되고 사람들이 여름휴가를 맞아 여행을 떠나면서 전세계 원유 수요가 5% 이상 늘어날..."
1189,2021.05.07.,"현대건설 다시 열리는 리비아 주시, 윤영준 해외사업 반등의 발판 원해","리비아는 원유 생산량이 내전 이전의 70% 수준까지 늘어난 상황에서 국제유가도 배럴당 60달러를 돌파하는 등 오름세를 보여 전후복구에 투자할 여력이 갖춰졌다. 리비아 정부는 발전, 도로, 보건 등 기본 인프라..."
1190,2021.05.03.,1분기 석유화학 '호황'·정유 '회복',"[C/G 2 - 투명] 올들어 국제 유가가 60달러 선을 회복하면서 재고 평가액이 증가했고,/// 수익과 직결되는 정제마진도 소폭이나마 개선됐기 때문입니다. 다만, 항공유를 포함한 주요 석유제품의 수요가 여전히 부진하고..."
1191,2021.04.29.,5월 주택용·일반용 도시가스 요금 동결,"그동안 국제유가·환율 변동 등으로 5월 기준 5.5%(도매요금 기준) 요금 인상요인이 발생했으나 코로나19 등으로 인한 서민부담, 최근 지속적인 물가상승 추세, 가스공사 미수금 규모 등을 고려해 요금 동결을 결정했다...."
1192,2021.05.06.,"정유업계, 수익지표 정제마진 회복에 상반기 실적 기대감 ‘쑥’",국제유가가 강세를 유지 중인 점도 정유사 실적 개선 요인으로 꼽힌다. 5월 3일 뉴욕상업거래소(NYMEX)의 미국 서부텍사스산원유(WTI)는 64.64달러를 기록했다. 지난해 10월 말 35달러선에 그쳤던 WTI는 11월부터 백신...
1193,2021.05.05.,입는 거 빼고 다 올랐다…코로나에 치솟는 물가까지 팍팍한 서민경제,"코로나19로 배럴당 20달러(두바이유) 수준까지 급락했던 국제유가가 60달러 선을 회복하며 휘발유(13.9%), 경유(15.2%) 등 석유류 가격이 13.4%나 올랐다. 2017년 3월(14.4%) 이후 3년 1개월 만에 최대 폭으로 상승한 셈이다...."
1194,2021.05.02.,주유소 석유제품 판매가격 3주연속 보합세,"4월4주 국제유가는 미국의 경기부양 의지, OPEC+ 감산규모 완화계획 유지 등 상승요인과 인도·일본의 코로나19 신규 확진 증가 추세 등의 하락요인 영향으로 보합세를 기록 중이다."
1195,2021.05.08.,"3주 동안 1.05원/ℓ 내린 휘발유값, 0.3원 올랐다","다만 국제유가와 국제휘발유가격은 올랐다. 5월 첫째 주 두바이유 가격은 전 주에 비해 배럴당 2.4불이 오른 66.3불로 마감됐다. 석유공사는 미국 고용지표 개선, 미국과 중국의 석유 수요 개선 기대, 미국 원유재고..."
1196,2021.05.02.,작년 공기업 11곳 적자 전환,"에너지 공기업들은 국제유가 하락으로 적자를 냈다. 한국가스공사(583억원→-1천607억원), 한국남동발전(326억900만원→-1천447억5천400만원), 한국동서발전(1천414억9천400만원→-441억6천700만원) 등이다. 이밖에..."
1197,2021.05.07.,"[ESG공기업⑦] '편견 뚫고 하이킥'…석유공사, 친환경 선도 기업 '환골탈태'",실제 지난해에는 국제유가 하락 직격탄을 맞아 완전 자본 잠식에 빠졌다. 하지만 석유공사는 시대를 탓하기보다 자신을 변화시키는 방법을 택했다. 기존 탄소 에너지 시설을 신재생 생산 기지로 탈바꿈시키고 탄소...
1198,2021.05.04.,"[해외시황] 뉴욕, 5월 첫 거래일 3대 지수 혼조세…다우 0.7%↑",이러한 가운데 국제유가는 미국 여름 휴가 시즌을 앞두고 원유 수요가 회복될 것이라는 기대감에 상승했다. 뉴욕상업거래소(NYMEX)에서 6월 인도분 서부텍사스산원유(WTI) 가격은 전 거래일 대비 0.91달러(1.4...
1199,2021.05.05.,[뉴스 열어보기] 내년 어린이날은 마스크 벗고 놀길..,"소비자물가가 큰 폭으로 뛴 건 파, 계란 같은 농축수산물의 공급 부족과 경기 회복세에 따른 국제유가 급등이 반영된 결과라는데요. 정부는 소비자물가가 일시적으로 2퍼센트를 넘어선 것으로 보고 있지만, 2분기에도..."
1200,2021.05.04.,"[해외시황] 뉴욕, 5월 첫 거래일 3대 지수 혼조세…다우 0.7%↑",이러한 가운데 국제유가는 미국 여름 휴가 시즌을 앞두고 원유 수요가 회복될 것이라는 기대감에 상승했다. 뉴욕상업거래소(NYMEX)에서 6월 인도분 서부텍사스산원유(WTI) 가격은 전 거래일 대비 0.91달러(1.4...
1201,2021.05.05.,[뉴스 열어보기] 내년 어린이날은 마스크 벗고 놀길..,"소비자물가가 큰 폭으로 뛴 건 파, 계란 같은 농축수산물의 공급 부족과 경기 회복세에 따른 국제유가 급등이 반영된 결과라는데요. 정부는 소비자물가가 일시적으로 2퍼센트를 넘어선 것으로 보고 있지만, 2분기에도..."
1202,2021.04.27.,"S-OIL, 1분기 영업익 6292억…재고평가로 흑자전환 성공",S-OIL(에쓰오일)이 올해 1분기 국제유가 상승에 따른 재고평가이익으로 흑자전환에 성공했다. 특히 올해 1분기 영업이익은 최근 5년간 분기 영업이익 중 최고 수준을 기록했다. 에쓰오일은 올해 1분기 연결 기준...
1203,2021.04.29.,5월 주택용 및 일반용 도시가스 요금 동결,"이에 따라 그간 국제유가·환율 변동 등으로 올해 5월 기준 5.5%(도매요금 기준) 요금 인상요인이 발생하였으나, 코로나19 등으로 인한 서민부담, 최근 지속적인 물가상승 추세, 가스공사 미수금 규모..."
1204,2021.05.07.,한국은행 금리동결 기조 바뀌나,"식품에 이어 국제 유가 상승으로 공산품 물가까지 동시에 뛰고 있다. 지난해 1분기 배럴당 30달러대였던 유가는 현재 2배인 60달러대에 이르고 있다. 또한 목재와 구리, 펄프, 고무 등 국제 원자재 가격이 계속 치솟고..."
1205,2021.05.06.,"[수출 10년, 한국호의 길] 반도체 쏠림·차세대 품목 부재… ""미래 수출 경쟁...","글로벌 금융위기로 주춤했던 글로벌 시장이 회복세를 보이면서 국제유가가 상승했고, 선박 역시 투자가 살아나면서 해양플랜트 등 고부가가치 선박 인도가 큰 폭으로 늘었다. 그와 비교해 최근의 수출 동향은 상당한..."
1206,2021.05.01.,4월 수출·수입 '확 늘었다'···'불황형 흑자' 딱지 떼려나? (종합),지난해 국제유가 하락으로 고전을 면치 못했던 글로벌 경제가 살아나면서 회복세가 뚜렷하다. 석유화학 수출도 2년 4개월만에 2개월 연속 증가했다. 바이오·헬스와 이차전지는 각각 20개월 8개월 연속 증가해...
1207,2021.05.06.,"4월 소비자물가 2.3% 상승…""농축산물·유가에 기저효과 영향""",지난해 기저효과가 작용한 가운데 농축산물 가격이 오름세를 지속했고 국제유가 상승 등으로 3월 대비 오름폭이 확대됐다. 통계청이 4일 발표한 '4월 소비자물가동향'에 따르면 지난달 소비자물가지수는 107.39...
1208,2021.04.30.,대형 건설사들 1분기 성적표 '우수'…주택 앞세워 해외 부진 만회,백신 보급 확대로 코로나19 상황도 완화되고 있는 데다 국제 유가가 바닥권을 벗어나며 프로젝트가 재개되고 발주가 늘어날 가능성도 커졌다. 오세훈 서울시장의 당선으로 주택공급 무게 중심이 공공에서 민간으로...
1209,2021.05.06.,4월 물가 2.3% ↑…3년 8개월 만에 최고,통계청은 작황 부진과 조류 인플루엔자 여파에 농·축·수산물 가격이 두 자릿수 상승세를 나타낸 가운데 국제유가가 오르며 석유류와 공업제품 가격까지 밀어 올린 것으로 분석했습니다.
1210,2021.05.06.,4월 물가 2.3% ↑…3년 8개월 만에 최고,통계청은 작황 부진과 조류 인플루엔자 여파에 농·축·수산물 가격이 두 자릿수 상승세를 나타낸 가운데 국제유가가 오르며 석유류와 공업제품 가격까지 밀어 올린 것으로 분석했습니다.
1211,2021.05.04.,"원자재값 급등세, “퍼펙트스톰 한가운데”","국제유가 역시 강세다. 올해초부터 배럴당 65달러 이상을 유지하며 코로나19 팬데믹 이전 수준을 회복했다. 국제여행 제한으로 여전히 수요가 억눌린 상황이지만, 각국이 경제활동을 재개하면서 국제유가는 상승무드다."
1212,2021.05.02.,‘코로나 직격탄’ 지난해 인국공·마사회 등 공기업 11곳 적자전환,"에너지 공기업들은 국제유가 하락으로 적자를 냈다. 한국가스공사(583억원→-1607억원), 한국남동발전(326억900만원→-1447억5400만원), 한국동서발전(1414억9400만원→-441억6700만원) 등이다. 이밖에 한국조폐공사..."
1213,2021.05.05.,"뉴욕증시, 금리 인상 불안에 나스닥 1.9% 하락… WTI 65.69달러",13%) 오른 19.25를 기록했다. 국제유가는 미국과 몇몇 유럽 국가들이 이동 제재를 완화하면서 상승했다. 뉴욕상업거래소에서 서부텍사스산원유(WTI) 가격은 전장보다 1.20달러(1.9%) 오른 배럴당 65.69달러로 마감했다.
1214,2021.05.05.,인플레 전조인가 … 소비자 물가 2.3%올라,대파와 달걀 등 농축수산물 가격과 국제유가와 석유류 가격이 오른 여파로 지난달 소비자물가가 3년 8개월 만에 가장 큰 폭으로 뛰었다. 통계청이 4일 발표한 소비자물가 동향에 따르면 4월 소비자물가지수는...
1215,2021.04.24.,휘발윳값 2주연속 소폭 하락…ℓ당 전국 평균 1천534.3원,국제유가는 긍정적 경제 전망 속에 상승세를 이어갔다. 한국으로 수입하는 원유의 기준이 되는 두바이유의 평균 가격은 지난주보다 평균 1.2달러 오른 배럴당 64.1달러를 기록했다. 국제 휘발유 가격은 1.6달러...
1216,2021.05.02.,"""탄소중립은 국제적 추세···발빠른 대응 필요""","특히 국제유가는 단기적으로 에너지 구성 전환과정에서 일시적 수급불균형이 발생해 강세를 보일 수 있다는 것이다. 이처럼 탄소중립 정책이 갖는 기후변화 예방 효익이 분명한 만큼, 저탄소 경제 구조 전환을 위한..."
1217,2021.04.29.,5월 주택·일반용 도시가스 요금 동결,"산업통상자원부는 국제유가와 환율 변동 등으로 5월 기준 도매요금 기준 5.5% 인상요인이 발생했으나, 주택용·일반용 요금은 국민 생활과 밀접하다는 점에 주목했다. 산업부는 작년 7월 요금을 13.1% 인하한 후 서민경제..."
1218,2021.04.17.,21주 만에 멈춰선 휘발윳값 상승세…이번 주 0.2원 내려,ℓ당 전국 평균 1천534.8원…국제유가는 소폭 상승 지난해 11월 말부터 오르기 시작한 전국 주유소 휘발유 가격 상승세가 21주 만에 멈췄다. 17일 한국석유공사 유가정보서비스 오피넷에 따르면 4월 둘째 주(4.12∼15)...
1219,2021.05.08.,극동유화·SK이노베이션 소폭 상승...흥구석유·중앙에너비스 한숨,"국제유가에 영향을 받는 LPG 관련주에 대한 관심이 커지고 있다. 7일 주식시장에서 극동유화 주가는 전일 대비 1.07% 오른 5650원, SK이노베이션은 전일 대비 0.71% 오른 28만3500원으로 소폭 상승했다. 하지만..."
