,날짜,제목,요약
1493,2017.07.04.,수익률 연평균 4.52%... 영업점서 로봇에게 투자상담 받아볼까,"우리은행 제공 우리은행 로보어드바이저 '우리 로보-알파' ""알파야~ 오늘 시황은 어때?"" ""오늘은 국제 유가가 반등하면서 에너지 관련주가 올라 코스피가 상승할 전망입니다. 고객님 투자성향은 위험중립형입니다. 최적의..."
1494,2017.07.06.,"코스피, 기관 vs 외국인·개인 매매공방 속 제자리걸음","코스피는 어제(5일)보다 0.5포인트, 0.02% 내린 2천387로 장을 마쳤습니다 개인과 외국인이 대규모 매수에 나섰지만 기관이 4천억원 가량의 매물을 쏟아내고 한반도의 지정학적 위험과 급락한 국제유가로 인한..."
1495,2017.07.04.,"항공업계 ""3분기 여객·4분기 화물 성수기…실적 증가 예상""","지난해 1분기와 비교하면 매출(2조8670억원)은 비슷하나, 영업이익은 국제 유가상승과 사드 배치 관련 중국 노선 수요 감소로 전년 동기(3233억원) 보다 40.8%나 줄었다. 환율 하락에 따른 환율환산익이 반영돼..."
1496,2017.07.02.,갈 길 바쁜 한국경제 곳곳 ‘암초’,"미국 트럼프 행정부의 보호무역주의 정책이나 중국의 경제보복, 국제유가 하락, 미 금리 인상 등 암초가 적지 않은 상황이다. 세종= ⓒ 세상을 보는 눈, 글로벌 미디어 세계일보"
1497,2017.07.04.,"GE, 베이커휴즈 인수…세계 2위 유전 서비스업체 등극","GE는 베이커휴즈와의 합병으로 북미 지역을 중심으로 석유와 가스 분야에 집중함으로써, 에너지 기업으로서의 명성을 되찾을 것을 보고 있다.그러나 국제유가가 하락하고 있어 합병 회사의 수익이 기대에 미치지..."
1498,2017.07.05.,[GAM] “국내 증시 주목…대형주·IT 견인 이어질 것”,“또한 국제유가가 급락하면 관련 산업 부진이 전체 금융시장에 파급되면서 2016년 초반과 같은 상황이 나타날 수도 있다”고 조언했다. 김효열 교보생명 광화문노블리에센터장은 “미 연준의 부채축소와 금리...
1499,2017.06.29.,"""올해 국내건설 수주액 150.1조…작년보다 9.0% 감소""","그는 ""특히 최근 국제유가 하락 추세가 지속되고 있고, 건설사의 지속적인 해외 손실로 인한 해외건설수주에 대한 보수적인 태도가 지속되고 있어 당분간 큰 폭의 해외건설 수주 회복세를 기대하긴 어려울 것""이라고..."
1500,2017.06.29.,"""올해 국내건설 수주액 150.1조…작년보다 9.0% 감소""","그는 ""특히 최근 국제유가 하락 추세가 지속되고 있고, 건설사의 지속적인 해외 손실로 인한 해외건설수주에 대한 보수적인 태도가 지속되고 있어 당분간 큰 폭의 해외건설 수주 회복세를 기대하긴 어려울 것""이라고..."
1501,2017.07.06.,"수원시, '세계 3대 환경도시' 실현 위한 청사진 제시","국제유가 하락으로 인한 수송부문 온실가스 배출량 증가가 영향을 끼쳤다. 이한규 수원시 부시장은 ""정부의 에너지정책 변화에 대응하면서 우리 시의 특성을 살린 포트폴리오를 만들어야 한다""면서..."
1502,2017.06.29.,[상반기 증시 결산] 하반기에도 강세장 이어지나,"올해 하반기 증시의 큰 변수로는 미국 연방준비제도 등 주요국 중앙은행의 통화 정책, 국제유가, 글로벌 시중 금리 등이 꼽히고 있다. evan@yna.co.kr 최신 유행 트렌드 총집결(클릭!)"
1503,2017.07.07.,[7월8일자] 비즈니스포스트 아침의 주요기사,"● 국제유가 또 떨어지나, 정유4사 사우디아라비아 움직임에 촉각 ● 대형건설사, 중동에서 하반기에 대형수주 따낼 가능성 ● 현대미포조선 중형유조선 수주 싹쓸이, 한영석 경영정상화 탄력 ● 전기차시장 급성장..."
1504,2017.07.03.,"서울경제TV 해외선물의 신, 해외선물 팀셰르파 쎈(SEN) 시황",국제유가는 지난주 미국의 원유채굴 장비 건수가 24주만에 처음으로 감소했다는 소식에 추가 상승폭을 확대했습니다. 유전 정보서비스 업체인 베이커 휴즈는 미국의 주간 원유채굴건수가 전주대비 2개 감소한 756개를...
1505,2017.07.01.,"수출 8개월 연속 증가…6월 514억弗, 전년비 13.7%↑(상보)","국제유가는 미국과 리비아, 나이지리아 생산 확대로 상반기 대비 조금 하락한 배럴당 50달러 내외로 산업부는 전망했다. 주형환 산업부 장관은 ""하반기 유가 급락이나 보호무역주의 강화 등의 통상환경..."
1506,2017.07.02.,2분기 경제회복 주춤해 올해 성장률 3% 달성 어려울 수도,"올해 연간 성장률은 추가경정예산안 통과가 국회에서 난항을 겪고 있는 데다 국제유가 하락, 미국 금리인상과 보호무역주의 등 해외 악재로 3%에 이르기 힘들 것으로 보인다. 금융당국이 가계부채 대책을 내놓으면..."
1507,2017.07.07.,"조선·차업계 어려움 속, 고용개선·수출 회복세","석유화학(88)은 기업들의 과감한 투자와 설비운영 효율화 등과 함께 수출량 증가, 높은 정제마진으로 견고한 실적을 기록했으나 최근 국제 유가 하락이 이어지면서 부담이 가중되고 있다. 또한 석유수출기구(OPEC)..."
1508,2017.07.06.,(열린시장 이슈 IN)美 연준 9월부터 보유자산 축소,"6일 토마토TV 열린시장 상한가를 잡아라 <열린시장 이슈 IN>에서는 오늘장 5가지 이슈로 '美 연준 9월부터 보유자산 축소', '국제 유가 급락', '리니지M, 거래소 오픈', '전기차 경쟁 본격화', '은행, 온라인쇼핑몰서..."
1509,2017.07.04.,"[해외시황] 뉴욕, 은행주 강세 속 혼조세…유럽도↑",국제유가는 8거래일 연속 올랐다. 이날 뉴욕상업거래소에서 8월분 서부텍사스산원유(WTI)는 전일대비 배럴당 1.03달러(2.2%) 상승한 47.07달러에 거래됐다. 런런던 선물거래소에서 9월분 북해산브렌트유는...
1510,2017.07.06.,삼성전자 실적 발표 후 韓 증시 투자 전략은,"UBS 국제유가 20% 상승전망, 韓 증시 영향은? 지금까지는 수요에 비해 공급이 많아 유가급락이 초래되었다면 하반기에는 공급이 빠르게 축소될 수 있다는 근거가 있다. 공급주도의 유가가격 변동성에 동의하는 바이다...."
1511,2017.07.05.,"한국경제, 올 3% 성장 가능할까","이 밖에도 국제유가 하락으로 인한 국내 경기의 부정적 영향, 수출·설비투자 증가세 둔화 등이 한국 경제의 부정적 요인으로 꼽힌다. 홍준표 현대경제연구원 연구위원은 “한국 경제는 소득 정체로 소비 여력이..."
1512,2017.07.06.,[복습! 이머징증시] 중국·홍콩 하루만에 강세 전환,"장 초반 소폭 상승세를 보이던 인도네시아 시장은 국제유가가 급락하면서 하락세를 보였다. 베트남 VN지수는 하루 만에 반등하며 0.4% 상승한 778p로 마감했다. 부동산, 건설, 소비재 등 관련업체들이 잇따라 배당 지급..."
1513,2017.07.06.,"[추석 10일 연휴]날아오른 항공주, 항공권 불티 호실적 기대","항공주들은 연초 이후 하향 안정화된 환율과 국제 유가 하락에 따른 비용 절감, 새 정부 출범 이후 정치적 불확실성 해소와 소비심리 개선 등의 수혜를 입었다. KB증권은 최근 보고서에서 “성수기를 앞두고 긴 연휴..."
1514,2017.07.03.,"정유, 업황 분석 - IBK",또한 2분기 WTI 국제유가는 11.2% 하락해 재고평가손실의 발생 또한 불가피한 상황이다. 2분기 예상되는 실적 부진은 구조적인 공급과잉 혹은 수요부진에 따른 것이 아니라 유가하락에 따른 래깅효과에 불과한...
1515,2017.07.05.,"STX조선해양, 법정관리 1년 만에 회생절차 조기 종결돼","높은 기술력을 보유한 STX조선해양은 금융권의 선수금환급보증(RG)발급만 원활히 이뤄진다면 최근 점진적 국제유가 인상, 해상 환경안전규제 강화로 인한 대체 신규선박 수요 증가로 인해 신규선박 수주를 통한..."
1516,2017.06.27.,"산업硏 ""올해 수출 6년 만에 두자릿수 성장""","국제유가 동조성이 높은 석유, 석유화학은 유가상승에 따른 관련 제품 가격도 상승하면서 수출단가가 크게 증가하며, 대표적 부품소재산업인 철강과 반도체도 수요회복과 공급요인으로 수출단가 상승이 예상된다...."
1517,2017.06.29.,조선업 '일감절벽' 우려에…제조업 체감경기 두 달째 내리막,화학제품은 국제유가 하락 및 공급과잉에 따른 내수 및 수출가격 하락 우려가 반영돼 7포인트 하락했다. 전자도 4포인트 내려갔다. 휴대폰 수출부진과 LCD 수요둔화 등이 주 요인으로 분석됐다. 대기업과...
1518,2017.06.29.,[상반기 증시 결산] 하반기 전망치 줄줄이 올려잡아(종합),"올해 하반기 증시의 큰 변수로는 미국 연방준비제도 등 주요국 중앙은행의 통화 정책, 국제유가, 글로벌 시중 금리 등이 꼽히고 있다. evan@yna.co.kr 최신 유행 트렌드 총집결(클릭!)"
1519,2017.07.06.,대한·아시아나 ´선전´vs LCC ´날개´…2분기 비수기는 ´옛말´,국제유가가 급락한 뒤 저유가 기조가 지속됐기 때문이다. 항공사들은 유가로 인해 비용 절감 효과를 누릴 수 있게 됐다. 이에 업계는 국내 항공사들의 2분기 실적이 상승세를 이어갈 것으로 예상하고 있다. 전년 대비...
1520,2017.07.04.,"[GAM] 글로벌 자금, 2Q 북미증시 5월 상흔 뚜렷",국제유가 하락과 각종 정치 혼란에도 불구하고 사상 최저치를 기록 중인 신흥국 증시의 낮은 변동성 주목받고 있다. 하지만 아직은 안정적인 투자처로 보기는 힘들다는 시각이 지배적이다. 우선 선진국과 신흥국...
1521,2017.07.02.,[주간추천종목] 하나금융투자,◆AK홀딩스= 제주항공 성수기 진입과 국제유가 하락 수혜 등으로 사상 최대 실적 전망. 애경유화 가소제 수요 증가 - 바이오디젤 증설로 사상 최대 실적 전망. ◆비에이치= 삼성전자의 갤럭시S8 효과 지속. 북미거래선향...
1522,2017.06.29.,"새역사 쓴 韓 증시…코스피, 장중 사상 첫 2,400 돌파",다만 금리 인상 흐름과 국제유가 약세는 지수 추가 상승에 압박요인이라는 분석입니다.   한주한 기자(jhaan@sbs.co.kr) ☞ [마부작침] '인사청문 대해부' 기획 시리즈 ☞ [나도펀딩] ※ ⓒ SBS & SBS콘텐츠허브 : 무단복제...
1523,2017.07.04.,"정유업계, 2분기 실적 '주춤'…하반기 개선 전망","국제유가 하락·정제마진 약세…정유사 ""1분기보다 부진할 듯"" 정유업계가 지난 1분기에 깜짝 영업실적을 거뒀으나 2분기는 다소 부진할 것으로 전망되고 있다. 정유사들은 2분기 국제유가 하락 등의 악재를 만나..."
1524,2017.06.28.,"신한금융투자, 상장지수증권(ETN) 판매금액 1위 달성","이어 그는 “이 상품은 현재 ETN중 유일하게 판매금액이 1000억 이상인 상품으로, 시장 점유율이 50%를 넘고 있다”며 “유가 상승의 2배 수익을 추구하는 이 상품은 연초 이후 국제유가가 하락하면서 자금 유입이..."
1525,2017.06.27.,"산업硏 ""올해 수출 11.1% 증가, 경제성장 2.8% 전망""","국제유가는 두바이유를 기준으로 배럴당 상반기 51.9달러, 하반기 49.5달러로 연평균 50.7달러를 기록할 것으로 예상됐다. 원/달러 환율은 상반기 1141.7원, 하반기 1168원으로 연평균 1155원을 유지할 것으로 전망됐다...."
1526,2017.07.03.,[증권 Briefing] 코스피 장중 2400 돌파…IT株 계속 달릴까,"물론 국제유가와 국제 원자재 가격, 중국 부채 이슈가 잠재적 리스크로 꼽히지만 상승 추세를 꺾을 정도는 아니라는 게 증권가 중론이다. 국제유가도 박스권에서 비교적 안정된 흐름을 보이고 있고, 유럽과 미국..."
1527,2017.06.26.,"HMC투자증권 ""7월 코스피 상승 추세 지속""","그는 ""국제 유가 또한 글로벌 경기 회복 추세가 아직 견조하고 유가 움직임에 따른 미국 원유 생산 둔화 가능성, 원유의 절대적 수준이 증시 대비 충분히 하락한 점 등을 고려하면 추세적인 유가 하락 가능성은 제한적..."
1528,2017.07.04.,"하반기 수출, 코스피에 태클 거나","홍춘욱 키움증권 연구원은 ""국제유가의 하락이 글로벌 인플레 기대심리를 낮춰 수출단가의 상승 탄력을 약화시키는 것은 사실""이라면서도 ""최근 중국의 원자재 수입이 급격히 증가하면서 구리와 니켈 등 이른바..."
1529,2017.07.01.,휘발유값 9주째 하락…전국 평균 리터당 1447.6원,"한국석유공사는 ""미국 원유 생산 및 휘발유 재고 감소, 미국 멕시코만 생산 차질 발생 등으로 국제 유가가 상승함에 따라 국내 유가 하락세는 둔화될 것""이라고 전망했다. [머니투데이방송 MTN = 정희영 기자..."
1530,2017.06.28.,"신금투, ETN 시장 점유율 65% 기록","유가 상승의 2배 수익을 추구하는 이 상품은 연초 이후 국제유가가 하락하면서 자금 유입이 꾸준히 이어지고 있다는 설명이다. 윤채성 신금투 ETN운용팀장은 ""올해 안에 인버스 레버리지 WTI, VIX에 투자 하는 ETN 등..."
1531,2017.07.04.,[유럽증시] 일제히 상승 마감… 파리 1.47% ↑,06% 오른 383.41을 찍었다. 전문가들은 미국 증시 흐름이 괜찮고 국제 유가도 회복하는 양상을 보인 것이 투자자들의 마음을 움직였다고 평가했다. ▶ 속보이는 연예뉴스 fn스타
