,날짜,제목,요약
777,2018.04.04.,"삼성중공업, 시추설비 부담 해소…재무구조 개선 '숨통'","삼성중공업 관계자는 ""최근 국제유가 상승에 힘입어 선주사들의 시추장비에 대한 관심이 높아지고 있어, 인도가 지연되고 있는 다른 드릴십도 매수자가 곧 나타날 것으로 기대하고 있다""고 말했다. 이와 관련 엄경아..."
778,2018.03.26.,"삼성重, 10억달러 규모 드릴십 2척 계약 해지",삼성중공업 관계자는 “국제유가가 강세를 유지하고 있어 해양설비 운영업체들이 성능과 효율이 뛰어난 최신형 드릴십에 관심이 많아 향후 매각이 잘 진행될 것으로 기대한다”며 “특히 이번 계약해지 건은 선수금...
779,2018.03.28.,[뉴욕증시] 페이스북·테슬라發 악재에 3대지수 하락,"[상품시장] 이날 국제유가는 미국 원유재고 발표를 앞두고 하락 하는 모습이었는데요, 오늘 서부 텍사스산 원유는 배럴당 0.46%% 떨어진 65달러선에 마감했구요, 브랜트유도 0.73% 하락하면서 69달러선에 거래가 되고..."
780,2018.03.29.,[뉴욕마감]아마존 등 기술주 급락에 하락마감,국제유가는 원유재고 부담으로 하락했다. 미국 에너지정보청(EIA)에 따르면 지난주 원유재고는 160만 배럴 증가한 것으로 집계됐다. 이날 뉴욕상업거래소(NYMEX)에서 5월 인도분 서부 텍사스산 원유(WTI)는 전날보다...
781,2018.03.28.,"효성, 화학·지주전환 호재에 실적 개선 기대감 ↑","손영주 교보증권 연구원은 ""국제유가가 배럴당 60달러 아래로 떨어질 가능성이 크다""며 ""국제유가 하락에 따라 에틸렌글리콜 등 원재료 가격이 안정화되면 2분기부터 효성의 실적이 늘어날 것""이라고 전망했다...."
782,2018.03.27.,"대법, 대우조선 분식회계 회계사들에 유죄 확정","이들은 대우조선이 매출을 부풀리기 위해 건조 중인 선박의 실행예산을 거짓으로 축소한 정황을 알면서도 묵인하고, 경영판단 오류로 손실이 발생했던 것을 국제유가 하락 등 외부요인 때문이라고 허위 보고했다.   1..."
783,2018.03.26.,눈덩이 여행수지 적자…장기화 땐 구조적인 '골칫덩이',"실질환율(두 나라 간의 물가변동을 반영)이 2010년 이후 꾸준히 상승했고, 글로벌 금융위기 이후 1배럴당 100달러에 육박했던 국제유가는 40달러대로 급락한 점도 원인이다. 이런 경제적 기반에 주5일 근무가 만나면서..."
784,2018.03.23.,"[올댓차이나] 중국, 26일 위안화 표시 원유 선물거래 개시",23일 신화통신 등 관영 매체에 따르면 중국은 미국과 유럽에서 원유 선물 거래가 국제 유가의 지표가 되는 점을 시정하고 자국 수요를 국제가격에 반영하기 위해 위안화 표시 선물거래를 개장한다. 거래는 상하이...
785,2018.03.28.,"OPEC-러시아, 장기 석유동맹 맺나…변수는 美셰일가스 증산",국제유가를 끌어올리기 위해 1년 넘게 감산에 공조해온 석유수출국기구(OPEC)와 러시아가 아예 10∼20년간 ‘석유 장기 동맹’을 맺는 방안을 검토 중이다. 다만 셰일가스 증산이 최대 변수로 작용할 전망이다. 28일...
786,2018.03.29.,[원자재시황]재고부담에 WTI 1.3%↓,국제유가는 28일(현지시간) 원유재고 부담 속에 비교적 큰 폭으로 내렸다. 이날 뉴욕상업거래소(NYMEX)에서 5월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.87달러(1.3%) 하락한 64.38달러에 거래를 마쳤다....
787,2018.03.29.,울산 수출 소폭 증가…전국 평균엔 못미쳐,"품목별로는 울산의 최대 수출품목인 석유제품은 국제유가 상승에 따른 수출단가 상승(15.8%)에 힘입어 전년 동월 대비 12.6% 증가한 15억5000만 달러, 석유화학제품도 수출 물량은 소폭(3.0%) 증가했으나 수출단가..."
788,2018.04.04.,"뉴욕증시 3대 지수 올라, 아마존 페이스북 기술주 반등",애플이 직접 반도체 칩을 제작하려면 시간이 걸릴 것이라는 보도가 나온 영향을 받았다. 국제유가가 오르면서 엑손모빌(2.46%)과 셰브론(2.31%) 등 에너지 업종도 상승했다. [비즈니스포스트 임용비 기자]
789,2018.03.27.,[해외증시] 美 반도체·기술주 상승에 나스닥 ▲3.2%,"[상품시장] 이날 국제유가는 한주간 보여줬던 좋은 흐름에, 차익실현 매물이 나오면서 소폭 하락하는 모습이었습니다. 지난 주 국제 유가가 5% 이상 오르면서 좋은 흐름을 보여줬기 때문으로 풀이되는데요, 오늘 서부..."
790,2018.03.27.,[해외증시] 美 반도체·기술주 상승에 나스닥 ▲3.2%,"[상품시장] 이날 국제유가는 한주간 보여줬던 좋은 흐름에, 차익실현 매물이 나오면서 소폭 하락하는 모습이었습니다. 지난 주 국제 유가가 5% 이상 오르면서 좋은 흐름을 보여줬기 때문으로 풀이되는데요, 오늘 서부..."
791,2018.03.31.,"울산 수출액 2개월 연속 증가..조선 늘고, 자동차 큰폭 감소",지역 최대 수출품목인 석유제품은 수출 물량의 감소(-2.8%)에도 국제유가 상승에 따른 수출단가 상승(15.8%)에 힘입어 전년 동월 대비 12.6% 증가한 15억5000만달러를 기록했다. 4개월 연속 두 자릿수의 수출 증가율이다....
792,2018.04.05.,"뉴욕증시 3대 지수 올라, 미국 중국과 무역분쟁 완화 시도",웨이보(1.32%)와 JD닷컴(1.18%) 등 미국 증시에 상장된 중국기업 주가도 올랐다. 반면 국제유가 하락으로 코노코필립스(-0.78%)와 엑손모빌(-0.20%) 등 에너지업종은 주가가 하락했다. [비즈니스포스트 임용비 기자]
793,2018.03.30.,"2분기도 수출 증가세, 불안요인은 심화","수출기업들은 2분기 예상되는 주요 수출애로로 '국제유가 상승에 따른 원재료 가격 상승'(19.8%), '원화환율 변동성 확대'(13.9%), '바이어의 가격인하 요구'(13.5%) 등을 지적했다. 국제무역연구원 이진형 연구원은 ""수출..."
794,2018.04.02.,"“롯데케미칼 주가 오른다”, 제품 가격 오르고 공장가동률 높아져","이 연구원은 ""롯데케미칼 주력제품은 2분기에 지역 내 생산시설들의 정기보수가 집중되면서 공급이 부족해질 것""이라며 ""국제 유가 등 원재료 가격 상승에도 불구하고 주력제품의 실질적 판매가격이 올라 실적은..."
795,2018.03.26.,"[ET투자뉴스]현대상사, ""실적 개선에 비해 …"" 매수-현대차투자증권","외형은 국제유가 및 철강 등 commodity 가격 상승으로 철강, 화학, 차량부문의 호조 때문""라고 분석했다. 또한 현대차투자증권에서 ""올해에는 실적 개선이 가능할 전망. 원화강세에도 불구하고 세계경기 호조에..."
796,2018.03.30.,"국제유가, 감산연장 기대 등에 반등..WTI 0.9%↑",국제유가가 29일(현지시각) 지정학적 리스크 증가 우려와 산유국들의 감산합의 연장 가능성이 맞물리면서 상승 마감했다. 출처=뉴시스 [이코노믹리뷰=박희준 기자] 국제유가가 29일(현지시각) 산유국들이 이행하고...
797,2018.03.26.,기업 가치 가르는 브랜드… 소비자와 '끝까지 간다',"북핵 리스크, 국제 유가 상승 등 예상하지 못한 대내외의 환경 변화에 대비한 정책도 마련할 필요가 있다. 시시각각 시장 환경이 변하면서 기업들의 생존전략도 더욱 치열해졌다. 각 기업은 시장변화에도 흔들리지..."
798,2018.04.06.,"[해외시황] 뉴욕, 美·中 무역전쟁 우려 완화에 상승…유럽도↑",이런 가운데 국제유가도 무역전쟁 우려 완화에 힘입어 상승했다. 이날 뉴욕상업거래소에서 5월 인도분 서부텍사스산원유(WTI)는 전일 대비 배럴당 17센트(0.3%) 오른 63.54달러였다. 런던선물거래소의 6월분...
799,2018.03.17.,"국제선 유류할증료 7개월만에 내려…내달 최고 45,100원",국제유가 하락 영향으로 7개월 만에 국제선 항공권 유류할증료가 한 단계 내린다. 항공업계에 따르면 다음달 국제선 유류할증료는 5단계에서 4단계로 이달보다 한 단계 내린다. 국제선 유류할증료는 지난해 5...
800,2018.03.29.,“2분기 수출 증가할 것”… 그런데 왜 불안할까?,"수출기업들은 2분기 예상되는 주요 수출 애로로 ‘국제유가 상승에 따른 원재료 가격 상승(19.8%)’, ‘원화환율 변동성 확대(13.9%)’, ‘바이어의 가격 인하 요구(13.5%)’ 등을 지적했다.한국무역협회 국제무역연구원..."
801,2018.03.20.,"러시아 ""석유 감산 합의 탈퇴 올해 말부터 검토 계획""","OPEC 회원국과 러시아, 멕시코, 카자흐스탄 등 비회원 산유국은 급락한 국제유가를 끌어올리고자 지난해 1∼6월 하루 180만 배럴 감산에 합의했으며, 이후에도 합의를 연장해 올해 말까지 감산을 유지할 예정이다...."
802,2018.03.14.,원화 초강세 주춤하자…수출입물가 동반 상승,"국제유가가 8개월 만에 하락했음에도 물가는 상승한 것이다. 한국은행이 14일 내놓은 수출입물가지수를 보면, 지난달 수입물가지수는 83.49로 전월(82.93) 대비 0.7% 올랐다. 지난해 11~12월 하락세였던 수입물가는..."
803,2018.03.24.,전국 주유소 휘발유 가격 5주 연속 하락…리터당 1555.6원,"한국석유공사 관계자는 ""국제유가는 미국 원유 재고 감소와 정제 가동률 상승, 중동지역의 지정학적 리스크 증가 등으로 상승했다""며 ""국내유가의 약보합세는 완화될 것""이라고 설명했다. [머니투데이방송 MTN..."
804,2018.03.26.,中 시노펙 '역대급' 배당 실시…주당 0.5위안,국제유가 상승으로 생산과 탐사 부문의 손실을 어느 정도 줄인 데다 특히 정유와 석유화학 제품의 가격 상승에 따른 마진 개선이 주효했다는 분석이다. 홍콩 소재 ICBC 인터내셔널 리서치의 안나 위 애널리스트는...
805,2018.03.25.,잘 나가는 정유 ‘빅4’ 거침없는 설비투자,또 단기적인 국제유가 상승세도 정유 업계에는 긍정적인 시그널이다. 단기적으로 유가가 상승하면 정유업계가 실적이 크게 뛸 수 있다. 낮은 가격에 원유를 사뒀다가 재고평가액이 오르면 영업이익이 급등할 수 있다....
806,2018.04.02.,[에너지경제신문 오프라인] 먼저 만나는 에너지경제신문 헤드라인 - 4월 3일,"접어든 국제유가… 누가 이끌었나""수출활로 시급한데…"" 답답한 美 LNG 업계 전기차 배터리 교환식으로 충전시간 줄인다…도요타, 소형차 우선 도입 등 검토 ◇전국인천항 종사자 16만 7000명…인천 고용인구의 11..."
807,2018.03.30.,사우디 '이머징 승격' 자금 유입 봇물 터진다,사우디 증시는 국제 유가의 탄탄한 상승과 경제 펀더멘털 개선에 따라 올들어 10%에 이르는 주가 랠리를 연출했다. 사우디의 경제 개혁과 맞물린 지수 편입이 아랍 최대 경제국의 성장에 상승 작용을 할 것이라는...
808,2018.04.04.,"미국증시, 막판 FAANG 급반등...트럼프에 무슨 일?","게다가 이날 국제 유가마저 반등하면서 정유주의 주가가 오른 것도 미국증시 반등에 힘을 보탰다. 이날 주요 세터의 주가 흐름을 보면 에너지, 기술섹터의 주가 상승이 돋보였다. 아울러 미국증시 내 세부 지표를..."
809,2018.03.26.,"삼성중공업, 씨드릴 드릴십 2척 계약 해지··· “재무적 손실 해소”(종합)","삼성중공업 관계자는 “국제유가가 강세를 유지하고 있어 최신형 드릴십에 대한 해양설비 운영업체들의 관심이 높다”며 “선수금 몰취, 선박소유권 확보에 따른 시장 매각, 신주 매각 등 계약 조건이 좋아 재무적..."
810,2018.03.31.,"6주 연속 내린 휘발유값, 12.7원/ℓ 그쳐","반면 국제유가는 올랐다. 3월 셋째 주 평균 두바이유 가격이 배럴당 65.5달러로 그 전 주에 비해 1.6달러가 인상된 것. 이에 대해 석유공사는 국제 유가가 사우디의 공조 지속 발언, 미국의 이란 제재 가능성 등으로..."
811,2018.03.19.,"푸틴 4기, 대외 강경 노선 유지될 듯…경제개혁이 최우선 과제",서방의 대러 제재와 국제 저유가로 인한 최근 몇 년 동안의 경제난으로 국민의 피로감이 누적돼 가고 있는 상황에서 경제 문제 해결은 사회 불안과 반정부 여론 확산을 막기 위해 서둘러야 할 우선 과제다. 비탈리...
812,2018.03.17.,"국제선 유류할증료, '확' 내려간다",[한국경제TV 김주리 기자] 국제유가 하락 영향으로 7개월 만에 국제선 항공권 유류할증료가 한 단계 내려갈 전망이다. 이에 따라 다음달 발권하는 국제선 항공권에는 이동 거리에 따라 편도 기준 최고 4만5천100원의...
813,2018.03.23.,美中 맞불관세에 亞증시 패닉…원자재 가격도 폭락(종합2보),앞서 국제 유가도 사흘 만에 하락했다. 22일 뉴욕상업거래소(NYMEX)에서 5월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 1.3% 떨어진 64.30달러에 거래를 마쳤다. 美中 맞불관세에 아시아 증시 '폭락'(베이징 AFP...
814,2018.03.29.,"[IR라운지]①SK이노베이션, 유럽공장 지으며 전기차 배터리 선두권 성큼","그러나 지난 2014년 국제 유가 급락으로 37년 만에 처음 적자를 기록한 뒤 화학·윤활유·석유 자원 개발 사업 등에 투자를 지속했다. 지난해에는 비정유 부문의 매출을 28%까지 늘렸고, 3조2343억원의 영업이익 중..."
