,날짜,제목,요약
1147,2018.02.14.,"[뉴욕마감]뉴욕증시, 물가지표 주목 속에 3일 연속 상승...S&P, 0.3%↑",국제유가는 혼조세를 보였다. 국제에너지기구(IEA)가 강한 글로벌 원유수요를 전망하면서도 미국 등 비OPEC(석유수출국기구) 국가들의 생산량 증가에 대한 우려를 제기하면서다. 이날 뉴욕상업거래소에서 3월분...
1148,2018.02.23.,"일본증시, 美금리인상 우려 완화에 닛케이 반등…건설·에너지株 강세","국제유가가 2주만에 최고치를 찍으면서 에너지 섹터도 선전했다. 일본국제석유개발(INPEX)과 일본석유자원개발(Japex)은 각각 2.2%, 1.1% 상승했다. 장중 한때는 두 종목 모두 2%대 오름폭을 나타냈다. 반면 수출관련주는..."
1149,2018.02.17.,"뉴욕증시, 경제지표 주목 속 상승 출발","국제유가는 미국의 생산량 증가를 주목한 가운데 혼조세를 보였다. 3월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 0.28% 하락한 61.17달러에, 브렌트유는 0.08% 오른 64.38달러에 움직였다. 시카고상품거래소..."
1150,2018.02.17.,"뉴욕증시, 경제지표 주목 속 상승 출발","국제유가는 미국의 생산량 증가를 주목한 가운데 혼조세를 보였다. 3월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 0.28% 하락한 61.17달러에, 브렌트유는 0.08% 오른 64.38달러에 움직였다. 시카고상품거래소..."
1151,2018.02.20.,"[모닝리포트]대우조선해양, 조선주 업황 회복 사이클에 진입 시작일까?","국제유가가 다시 오름세를 보이자, 정유주 전일 상승했습니다. 그 중 현대차투자증권에 의한 S-Oil 리포트 확인합니다. 석유 수요 전망치가 지속적으로 상향되고 있습니다. 정제마진이 강한 수요를 바탕으로 견조한..."
1152,2018.02.22.,"정유업계 ""정제마진 개선세…1분기 실적 향상 기대""",22일 정유업계에 따르면 지난해 12월 이후 꾸준히 상승세를 기록해왔던 국제유가가 최근 혼조세를 보이면서 정제마진도 개선되고 있다. 뉴욕상업거래소(NYMEX)의 미국서부텍사스산원유(WTI) 가격은 지난달 말 최고 배럴당...
1153,2018.02.28.,"HSBC ""3, 6, 9월에 미국 금리인상"" & FT ""미국에 변동성 복귀""","또한 국제 유가가 뚝 떨어졌고 금값은 곤두박질쳤다. 이런 가운데 글로벌 투자기관과 파이낸셜 타임스 등도 민감한 반응을 보였다. HSBC는 3월부터 9월까지 3차례의 금리인상을 예고했고 파이낸셜 타임스는 ""금리인상..."
1154,2018.02.20.,북미 에너지기업들 자사주 매입 활발…왜?,"국제유가는 지난해 6월 이후 45% 이상 상승해 배럴당 61달러선에서 거래되고 있다. 아이콘 어드바이저스의 더렉 롤링슨 에너지 포트폴리오 매니저는 ""국제유가와 글로벌 주식시장이 상승했음에도 불구하고 에너지 기업..."
1155,2018.02.14.,또 엉터리 세수 예측…정부 ‘재정정책 신뢰성’ 추락,"국제 유가 하락, 부동산시장 활성화, 소득세율 인상, 비과세·감면 정비 등의 영향으로 세수가 늘어난 게 영향을 미쳤다. 부정확한 세수예측은 올해도 계속될 것으로 보인다. 기재부는 올해 국세 수입을 지난해보다..."
1156,2018.02.21.,"[글로벌 시황] 뉴욕증시, 월마트·발행 금리 충격…일제히 하락","< 안신혜 MTN앵커 > - 뉴욕증시, 월마트·발행 금리 충격… 일제히 하락 - S&P 500, 7거래일 만에 하락 전환 - 업종, 다수 업종에서 하락세 '속출' - 유럽증시, 기업 실적 호조에 상승 - 상품시장, 국제유가 OPEC 장밋빛 전망에..."
1157,2018.02.28.,"GS건설, 정유플랜트 중심으로 올해 해외수주 확보 기회 잡아","이선일 BNK투자증권 연구원은 28일 ""GS건설은 정유플랜트부문에서 경쟁력을 인정받는 세계 최고 수준의 건설사""라며 ""국제유가가 반등하는 초기 국면인 올해에도 해외 플랜트시장에서 정유 프로젝트를 주력 상품으로..."
1158,2018.02.21.,"[더벨]휴스틸, 수출물량 80% 의존 '비상위원회 구성'",일반적으로 국제유가가 배럴당 70~80달러는 돼야 셰일가스 업체가 채산성을 확보할 수 있다. 한때 100달러였던 국제유가가 40~50달러까지 떨어지면서 셰일가스 개발이 잠잠해졌다. 그 결과 2014년 50%까지 늘어났던...
1159,2018.02.11.,휘발윳값 '28주 연속 상승 '최장 기록',"휘발유 판매가격은 국제 유가 상승으로 지난해 7월 넷째주 이후 28주 연속 상승세를 이어가 사상 최장기록을 이어가고 있다. 2018.2.11/뉴스1 psy5179@ [© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]"
1160,2018.02.13.,"코스피, 외인·개인 '사자'에 2400대 유지…삼성電·SK하이닉스 2% 강세",국제유가는 여전히 배럴당 60달러 밑에서 거래됐다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전날보다 배럴당 9센트(0.2%) 오른 59.29달러로 거래를 마쳤다. 코스피 시장에서 외국인이 361억원...
1161,2018.02.13.,지난달 수입물가 석달 만에 상승세 돌아서,[전기신문] 원화 강세에도 불구하고 국제유가가 오르면서 지난달 수입물가는 석달 만에 상승세로 돌아섰다. 한국은행이 13일 발표한 2018년 1월 수출입물가지수’에 따르면 수입물가는 원화 기준 82.96(2010년...
1162,2018.02.16.,연이은 해외수주 낭보… 300억 달러 넘어설까,"건설업체들은 국제유가 상승에 따라 추가 발주가 이어질 것으로 관측, 올해 수주 목표액을 높게 세웠다. 삼성물산은 전체 수주 목표 11조 2000억원 가운데 절반 이상을 해외에서 따낼 계획이다. 현대건설과..."
1163,2018.02.22.,"가스공사 주가 오를 듯, 해외사업 손실 털어내 실적 좋아져","양 연구원은 ""국제유가가 일정선 아래로 떨어지지 않을 것이라는 하방경직성이 확보됐고 한국가스공사의 장기 유가 전망도 하향조정됐다""며 ""앞으로는 해외사업의 체질이 본격적으로 좋아져 단기적 시장심리의 회복을..."
1164,2018.02.14.,[뉴욕증시] 물가 지표 앞두고 기술주-금융주 호조로 상승,"먼저 국제유가부터 확인해보겠습니다. 장중 보합권에서 등락을 반복한 유가는 일정한 방향을 찾지 못하는 움직임을 보였습니다. 국제에너지기구는 이날 산유량을 크게 늘리고 있다고 지적했지만, 이날 유가에..."
1165,2018.02.20.,유연탄·우라늄 가격↓···나머지 4대 광종 상승,국제유가가 하락하면서 유연탄 가격도 하향세를 보였다. 한국광물자원공사에 따르면 미국의 원유 재고 증가 및 셰일오일 증산으로 하락한 것으로 분석된다. 다만 중국이 불법 채굴에 따른 광산재해감소를 위해 연간...
1166,2018.03.01.,[제민포럼] 다시 살아나는 러시아의 아웃바운드 관광 시장,"2015년 이후 급격히 위축됐던 러시아 경제는 러시아 정부의 새로운 경제 정책 메커니즘이 효과를 보이고 있고 국제 유가의 안정적인 상승을 통해 러시아 국내 투자, 소비, 정부 지출 확대 등 총 수요의 증가로..."
1167,2018.02.12.,"현대오일뱅크, 사상 첫 연간 영업이익 1조원 기록","롯데케미칼과 합작법인인 현대케미칼은 지난해 4분기 국제유가 상승으로 인한 스프레드(마진) 축소에도 불구하고 전년 동기 가동일수 증가로 이익이 대폭 증가했으며, 윤활기유사업을 전담하고 있는..."
1168,2018.02.21.,"SK이노베이션, 중국 남중국해서 원유 탐사 성공...최태원 SK 회장 자원부국 뚝...","SK이노베이션은 2014년과 2015년 국제유가가 하락하던 시기에도 석유탐사, 개발 작업을 계속해 이 같은 성과를 거뒀다. 그 즈음은 세계적으로 석유개발 투자가 감소하던 시기였다. SK이노베이션은 2014년 말부터..."
1169,2018.02.16.,"뉴욕증시, 생산자물가 오름세에도 상승 출발","국제유가는 미국의 생산 증가 우려에 내렸다. 3월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 0.87% 하락한 60.07달러에, 브렌트유는 1.31% 낮은 63.52달러에 움직였다. 시카고상품거래소(CME) 페드워치에 따르면..."
1170,2018.02.20.,다음달부터 국제선 유류할증료 오른다,국제 유가가 오름세를 지속하면서 다음달부터 국제선 유류할증료도 인상된다. 20일 오전 인천공항 출국장에서 바라본 여객기들이 이륙준비를 하고 있다. 뉴시스 [카카오 친구맺기] [페이스북] [취재대행소...
1171,2018.02.19.,세계경제 회복 지속…설 이후 국내외 경제 전망 - [국제경제읽기 한상춘],"동시에 국제유가가 급등하면서 미국의 경기 침체가 발생했던 것으로 판단되는데, 현재 미국의 저물가 기조를 고려할 시 연준은 점진적인 금리인상 기조를 이끌어가야 할 것으로 판단되며, 국제 유가 역시 최근..."
1172,2018.02.21.,전국 기름값 29주 연속 '고공행진'… 대전지역 가장 싼 곳은?,"이에 대해 한국석유공사 관계자는 ""비(非) 석유수출국기구(OPEC)의 원유 공급 증가, 미국의 정제투입량 감소 및 정제가동률 등에 따라 국제유가가 하락하면서 국내유가는 보합세를 보일 것""이라고 전망했다...."
1173,2018.02.13.,수출물가 3개월 연속 하락…환율 영향,"1월 수입물가지수는 국제유가상승 등의 영향으로 전월보다 0.7% 상승한 82.96으로 집계됐다. 지난해 11월(-0.2%), 12월(-0.7%) 연속으로 하락했던 수입물가지수는 지난 1월 반등에 성공했다.   지난달 두바이유는..."
1174,2018.02.12.,"[올댓차이나]홍콩 증시, 뉴욕 증시 강세에 반등 개장...H주 0.41%↑","하지만 국제 유가 하락 여파로 중국해양석유가 1.6%, 중국석유천연가스는 0.25% 각각 떨어지고 있다. 항셍지수는 오전 10시16분(한국시간 11시16분) 시점에는 101.68 포인트, 0.34% 상승한 2만9609.10으로 거래됐다...."
1175,2018.02.14.,"코스피, 외인·기관 '사자'에 사흘째 상승세…2400선 회복","서 연구원은 그러나 “국제 유가가 하락한 점은 부담”이라고 덧붙였다. 업종별로는 전기·전자와 통신, 의약품, 제조업, 철강·금속 등이 전날 대비 오르고 있다. 반면 섬유·의복, 음식료품, 전기가스, 증권..."
1176,2018.02.19.,"달러 가치, 3년래 최저…금값, 18개월래 최고치",반면 금값과 국제유가는 치솟고 있다. 금값은 18개월 이래 최고치로 치솟고 있다. 국제 유가 역시 북해산 브렌트유가 배럴당 65달러를 돌파하는 등 오름세를 지속하고 있다. 영국 파이낸셜타임스(FT)는 오늘(19일)...
1177,2018.02.11.,"미국 원유 증산 현실화… WTI, 60달러선 무너졌다",[ 박상익 기자 ] 국제 유가가 엿새째 하락세를 지속해 배럴당 60달러 선이 무너졌다. 뉴욕상업거래소(NYMEX)에서 거래되는 서부텍사스원유(WTI) 3월 인도분 가격은 지난 9일 전날보다 3.2%(1.95달러) 급락한 59.20달러를...
1178,2018.02.15.,건설사 성적표 '희비'…중견사 주택사업 '방긋' vs 대형사 해외부실에 '발목',국제유가가 상승세를 보이면서 대규모 발주를 기대하는 눈치다. 업계 1위인 삼성물산은 올해 전체 수주목표 11조2000억원 가운데 절반 이상을 해외에서 올린다는 계획이다. 기존 주력시장인 싱가포르뿐 아니라 대상지를...
1179,2018.02.23.,"1월 FOMC, 연준의 낙관적 시각에도 시장은 예의주시 중","연준위원들은 최근 국제유가 상승 등으로 물가압력이 다소 높아졌으나, 물가 급등 가능성은 크지 않으며, 중기적으로는 점진적으로 상승해 연준의 물가 목표에 부합할 것으로 예상했다. 특히, 물가상승 전망의 주요..."
1180,2018.02.23.,"1월 FOMC, 연준의 낙관적 시각에도 시장은 예의주시 중","연준위원들은 최근 국제유가 상승 등으로 물가압력이 다소 높아졌으나, 물가 급등 가능성은 크지 않으며, 중기적으로는 점진적으로 상승해 연준의 물가 목표에 부합할 것으로 예상했다. 특히, 물가상승 전망의 주요..."
1181,2018.02.11.,휘발유 값 역대 최장 기간 갱신…전국평균 리터당 1563.8원,따만 미국의 달러 강세·금리 인상이 국제유가가 하락하고 있어 국내유가 역시 상승세가 잦아들 전망이다. 11일 한국석유공사 유가정보 서비스 오피넷에 따르면 2월 첫째주 기준 전국 주유소 휘발유 평균...
1182,2018.02.21.,"""미국, 향후 10년 내 에너지 순수출국 될 것...에너지 안보 확립""",국제유가 상승과 셰일혁명으로 원유 생산량이 증가한 영향이다. 작년 말 미국의 원유 생산량은 1970년대 초 이후 처음으로 일일 1000만배럴에 이르렀다. 현재 미국의 원유 생산량은 석유수출국기구(OPEC)를 주도하는...
1183,2018.02.24.,"국제유가, 리비아 유전 중단으로 1%대 상승...2주 연속 상승",미국의 원유채굴기 숫자가 늘고 달러가 강세를 보였지만 리비아 유전 중단 소식에 국제유가는 23일(현지시각) 상승 마감했다. 출처=뉴시스 [이코노믹리뷰=박희준 기자]국제 유가가 23일(현지시각) 미국의...
1184,2018.02.28.,"가스공사, 영업이익 1조339억 원 전년比 3.6% 상승","호주 GLNG 사업은 2017년 89카고(약 520만 톤)를 생산해 4362억 원의 매출을 시현했으며, 영업손실도 국제유가 상승과 생산량 증가 등의 영향으로 전년 동기보다 682억 원 감소한 209억 원을 기록했다. 특히, 2017년..."
1185,2018.02.24.,국내 석유제품 주간 가격동향...오피넷 2월 2주차 공시,"2) 국내외 유가 전망  18년 비OPEC 공급 증가 전망, 미 원유 재고 및 생산 증가, 미 정제투입량 감소 및 정제가동률 하락 등에 따라 국제유가가 하락하면서 국내유가는 보합세를 보일 것으로..."
